osmid,위도,경도,street_count,highway,junction,ref,railway,convenience_store_count,cctv_count,police_count,lighting_count
4697030173,35.8587682,128.4973237,3,,,,,0,0,0,8
4697030174,35.8554908,128.4987882,3,,,,,0,0,0,5
4697030175,35.8569612,128.4988387,4,,,,,0,2,0,10
4697030178,35.8592124,128.4993731,3,,,,,0,0,1,6
4697030179,35.8574089,128.4993524,4,,,,,0,1,0,8
4697030180,35.8559118,128.4992773,3,,,,,0,0,0,5
4697030181,35.8592604,128.4965607,3,,,,,0,0,0,7
4697030186,35.8583527,128.4958793,3,,,,,0,3,0,11
4697030187,35.855961,128.49613,3,,,,,0,0,0,11
4697030188,35.855945,128.4971564,3,,,,,0,0,0,3
4697030489,35.8562656,128.4971524,3,,,,,0,1,0,5
4697030493,35.8568543,128.4975197,3,,,,,0,4,0,7
4697030495,35.8576358,128.4977409,3,,,,,0,1,0,7
4697030496,35.8562766,128.4961544,3,,,,,0,3,0,9
4697030497,35.856539,128.4972914,3,,,,,0,4,0,8
4697030498,35.8559389,128.4975468,3,,,,,0,0,0,5
4697030502,35.8566135,128.497913,3,,,,,0,3,0,7
4697030503,35.8568114,128.4979246,3,,,,,0,3,0,8
4697030504,35.8559332,128.497913,3,,,,,0,2,0,4
4697030506,35.857,128.4982212,3,,,,,0,3,0,9
4697030507,35.8571506,128.4993395,3,,,,,0,1,0,8
4697030512,35.856835,128.4983608,3,,,,,0,3,0,12
4697030513,35.8559248,128.4982881,3,,,,,0,2,0,2
4697030514,35.8564791,128.4979202,3,,,,,0,2,0,8
4697030515,35.8564707,128.498302,3,,,,,0,1,0,8
4697030517,35.8575063,128.4964082,3,,,,,0,5,0,7
4697030521,35.8592276,128.4984858,3,,,,,0,0,0,9
4697030522,35.8577453,128.4972299,3,,,,,0,3,0,9
4697030523,35.8580932,128.49733,3,,,,,0,5,0,8
4697030524,35.858403,128.49714,3,,,,,0,3,0,8
4697030527,35.8588704,128.4972562,3,,,,,0,0,0,7
4697030528,35.8584456,128.4969729,1,,,,,0,0,0,6
4697030529,35.8587628,128.4977371,3,,,,,0,1,0,9
4697030530,35.858758,128.4981053,3,,,,,0,1,0,9
4697030531,35.8580334,128.4980685,3,,,,,0,3,0,11
4697030532,35.8587483,128.4988481,3,,,,,0,1,1,10
4697030533,35.8580319,128.4988229,3,,,,,0,5,0,8
4697030534,35.8580192,128.4993594,3,,,,,0,2,0,5
4697030535,35.8565913,128.4970901,3,,,,,0,4,0,7
4697030538,35.8569094,128.4970854,1,,,,,0,6,0,7
4697045455,35.8613623,128.4982654,3,,,,,0,0,0,5
4697045458,35.8603852,128.4964834,3,,,,,0,3,0,6
4697045460,35.8610471,128.49732,3,,,,,0,0,0,2
4697045461,35.8597429,128.4952928,3,,,,,0,4,0,12
4697045462,35.8596617,128.5002998,3,,,,,0,1,0,7
4697045463,35.8600575,128.4964689,3,,,,,0,7,0,10
4697045464,35.8600388,128.4973126,3,,,,,0,1,0,9
4697045465,35.8600741,128.4953043,3,,,,,0,4,0,10
4697045467,35.8600598,128.4963059,3,,,,,0,7,0,6
4697045468,35.8606192,128.4987077,3,,,,,0,0,0,12
4697045469,35.8606072,128.4999663,3,,,,,0,1,0,3
4697045470,35.8602918,128.4986956,3,,,,,0,2,0,7
4697045471,35.8600081,128.4986851,3,,,,,0,2,0,10
4697045472,35.8599819,128.5001313,3,,,,,0,0,0,7
4697045473,35.8615295,128.4986762,3,,,,,0,1,0,8
4697045474,35.861082,128.4991156,3,,,,,0,2,0,13
4697045475,35.8606153,128.4991108,3,,,,,0,4,0,13
4697045476,35.8616959,128.4990172,3,,,,,0,1,0,8
4697045479,35.8606114,128.4995287,3,,,,,0,3,0,11
4697045480,35.8611648,128.499513,4,,,,,0,2,0,6
4699130714,35.8185643,128.5402103,3,,,,,0,1,0,6
4699130716,35.8187995,128.5403118,1,,,,,0,0,0,4
4699130733,35.8174192,128.5413711,3,,,,,0,1,0,5
4699130734,35.8187414,128.5433207,3,,,,,0,1,0,7
4700186809,35.855918,128.4988029,4,,,,,0,0,0,3
4700187781,35.8597102,128.4973102,4,,,,,0,1,0,9
4700189912,35.8597265,128.4963027,4,,,,,0,6,0,11
4700191877,35.8596881,128.4986733,4,,,,,0,1,0,9
4700217059,35.8587532,128.4984717,4,,,,,0,1,0,7
4700241263,35.8587415,128.4993677,4,,,,,1,2,1,7
4704515311,35.8366536,128.5284103,3,,,,,0,0,0,7
4704515314,35.8369128,128.5281859,3,,,,,0,0,0,15
4704515322,35.8343706,128.5228959,3,,,,,0,0,0,7
4704515326,35.8356729,128.5250912,3,,,,,0,0,0,4
4704515334,35.8345683,128.523919,4,,,,,0,0,0,7
4708990784,35.8407412,128.5242687,4,,,,,0,0,0,4
4897050676,35.8562089,128.4945166,3,,,,,1,1,0,9
4897050677,35.8570629,128.4945515,3,,,,,0,1,0,9
4897050678,35.8570602,128.494911,3,,,,,0,1,0,7
4897050679,35.8562017,128.494868,3,,,,,1,0,0,9
4897050680,35.8561941,128.4952408,3,,,,,1,2,0,8
4897050681,35.8570576,128.4952678,3,,,,,0,1,0,7
4897050682,35.8582648,128.4954551,3,,,,,0,8,0,9
4897050683,35.8586619,128.4954715,3,,,,,0,6,0,8
4897050684,35.859007,128.4955251,1,,,,,0,1,0,12
4897050685,35.8586645,128.4953185,4,,,,,0,5,0,8
4897050687,35.8582755,128.4950822,3,,,,,0,6,0,9
4897050688,35.8586549,128.4958881,3,,,,,0,2,0,11
4897050689,35.8586786,128.4942254,5,,,,,0,3,0,10
4897050690,35.8593292,128.4944953,3,,,,,0,1,0,7
4897050692,35.8586766,128.4946051,4,,,,,0,4,0,9
4897050693,35.8582907,128.4945566,3,,,,,0,4,0,8
4897050694,35.8582668,128.4953857,3,,,,,0,8,0,9
4897050696,35.8570656,128.4941795,5,,,,,0,2,0,7
4897050697,35.8582526,128.4958766,3,,,,,0,4,0,10
4897050698,35.8583006,128.4942147,5,,,,,0,4,0,8
4897050699,35.8575259,128.4941926,5,,,,,0,3,0,6
4897050700,35.8575341,128.4938057,4,,,,,0,4,0,13
4897050701,35.8575416,128.4934479,4,,,,,0,1,0,13
4897050702,35.8575491,128.4930925,4,,,,,0,2,0,11
4897050703,35.8575567,128.4927357,4,,,,,0,4,0,9
4897050705,35.8562243,128.4937637,3,,,,,1,1,0,7
4897050706,35.8588319,128.4938474,3,,,,,0,1,0,10
4897050707,35.8588394,128.4934896,3,,,,,0,2,0,9
4897050708,35.8562316,128.4934058,3,,,,,0,0,0,10
4897050709,35.8562388,128.4930505,3,,,,,1,0,0,11
4897050710,35.8588469,128.4931342,3,,,,,0,1,0,7
4897050711,35.8588238,128.4942296,5,,,,,0,4,0,10
4897050712,35.8588598,128.4925211,1,,,,,1,2,0,7
4897050713,35.8588544,128.4927773,3,,,,,1,2,0,8
4897050714,35.8562461,128.4926937,3,,,,,1,2,0,8
4899623665,35.8549157,128.5215183,3,,,,,0,1,0,7
4899623666,35.8547982,128.5222748,3,,,,,0,0,0,13
4899623667,35.8545548,128.5215082,3,,,,,0,0,0,6
4899623668,35.8542378,128.5210162,3,,,,,0,1,0,5
4899623669,35.853654,128.5217274,3,,,,,0,3,0,12
4899623671,35.8542505,128.5214996,4,,,,,0,2,0,5
4899623672,35.8552987,128.521529,3,,,,,0,1,0,8
4899623673,35.857097,128.5220617,3,,,,,0,3,0,10
4899623674,35.8570049,128.5216726,3,,,,,1,2,0,7
4899623680,35.8569366,128.5216629,4,,,,,1,2,0,8
4899623681,35.8556703,128.5210658,3,,,,,1,0,0,7
4899623683,35.8557505,128.5216525,3,,,,,0,2,0,7
4899623685,35.8576942,128.5234252,3,,,,,0,2,0,14
4899623686,35.8579721,128.5235333,3,,,,,0,2,0,11
4899623687,35.8582952,128.5227362,3,,,,,0,1,1,9
4899623688,35.8579722,128.5229024,3,,,,,0,4,0,10
4899623690,35.857707,128.5229051,3,,,,,0,4,0,9
4899623692,35.8567097,128.5225737,4,,,,,0,4,0,11
4899623693,35.8580352,128.5211318,3,,,,,1,0,0,4
4899623694,35.8582093,128.521758,3,,,,,0,1,0,7
4899623698,35.8582981,128.5224385,3,,,,,0,1,1,9
4899623699,35.8582904,128.5232163,3,,,,,0,0,1,11
4899623700,35.8588171,128.5232163,3,,,,,1,3,1,11
4899623701,35.8583048,128.5217598,3,,,,,1,1,0,8
4899623702,35.8580244,128.5217544,3,,,,,0,1,0,6
4899623703,35.8578222,128.5218108,3,,,,,1,0,0,6
4899623706,35.8568223,128.5221139,4,,,,,0,7,0,11
4899623707,35.8558875,128.5221112,4,,,,,0,2,0,13
4899623708,35.8555433,128.5222864,3,,,,,0,2,0,10
4899623710,35.8552092,128.5224545,3,,,,,0,0,0,14
4899623711,35.8544179,128.5221085,3,,,,,0,0,0,12
4899623712,35.8566049,128.5230017,3,,,,,0,0,0,10
4899623718,35.8595442,128.5222391,3,,,,,0,5,0,14
4899623719,35.8591214,128.5222183,3,,,,,1,5,0,10
4899623720,35.8596157,128.5222426,3,,,,,0,5,0,12
4899624324,35.8604231,128.5220689,3,,,,,0,2,0,6
4899624326,35.859111,128.5231787,3,,,,,1,3,0,9
4899624327,35.8591068,128.5235675,3,,,,,0,3,0,11
4899624329,35.8607823,128.5240179,4,,,,,0,4,0,7
4899624330,35.8616242,128.5243428,1,,,,,0,1,0,11
4899624333,35.8616641,128.5239959,1,,,,,0,1,0,8
4899624334,35.8608706,128.523693,4,,,,,0,5,0,10
4899624338,35.859457,128.5230553,3,,,,,0,5,0,12
4899624339,35.8591134,128.522956,4,,,,,1,5,0,9
4899624340,35.8588189,128.5228889,3,,,,,1,3,1,10
4899624341,35.8591266,128.5217412,3,,,,,1,1,0,9
4899624342,35.8591026,128.5239458,3,,,,,0,6,0,52
4899624343,35.8598147,128.5241543,3,,,,,0,4,0,9
4899624344,35.8598917,128.5237661,4,,,,,1,3,0,10
4899624345,35.8599156,128.5233906,3,,,,,1,2,0,10
4899624346,35.8598156,128.5230365,3,,,,,1,0,0,10
4899624347,35.8599439,128.5235274,3,,,,,1,2,0,11
4899624348,35.86017,128.5234711,3,,,,,1,3,0,15
4899624351,35.8607525,128.5227925,3,,,,,0,0,0,10
4899624353,35.8607135,128.5221346,3,,,,,0,0,0,6
4899624354,35.8606778,128.5232661,3,,,,,0,5,0,13
4899624355,35.8607982,128.52283,3,,,,,0,0,0,9
4899624356,35.8609457,128.5222703,3,,,,,0,0,0,6
4899624357,35.8612146,128.5224273,3,,,,,0,0,0,6
4899624361,35.8596113,128.5217544,3,,,,,1,0,0,10
4899624362,35.8588254,128.521733,3,,,,,2,0,0,8
4899624363,35.8604482,128.5219797,3,,,,,0,0,0,5
4899624365,35.8602917,128.5228112,3,,,,,0,2,0,8
4899624367,35.8604591,128.5231867,4,,,,,0,1,0,13
4899624368,35.8609692,128.5233304,4,,,,,0,4,0,10
4899624369,35.8620793,128.5237709,3,,,,,0,1,0,5
4899624413,35.8622515,128.5223556,4,,,,,0,0,0,8
4899624417,35.8620211,128.5216237,3,,,,,0,1,0,10
4899624418,35.8621939,128.5206592,3,,,,,0,1,0,6
4899624419,35.8618467,128.5209828,3,,,,,0,1,0,8
4899624420,35.8613628,128.5208506,3,,,,,0,2,0,12
4899624421,35.8615034,128.5204779,3,,,,,0,1,0,11
4899624423,35.8623307,128.521792,3,,,,,0,1,0,7
4899624424,35.8617633,128.5214835,3,,,,,0,0,0,10
4899624425,35.8619133,128.5205823,3,,,,,0,0,0,5
4899624427,35.8625002,128.5207432,3,,,,,0,1,0,6
4899624428,35.8611634,128.519834,1,,,,,0,1,0,0
4899624430,35.860996,128.5203436,3,,,,,0,2,0,8
4899624432,35.8606395,128.5214353,3,,,,,0,0,0,16
4899624519,35.8548373,128.4961075,1,,,,,0,0,0,2
4899624520,35.854805,128.4984875,3,,,,,0,0,0,0
4899624521,35.8554947,128.4985049,3,,,,,0,0,0,6
4899624522,35.85252,128.4971425,1,,,,,0,0,0,0
4899624525,35.8535896,128.4984568,4,,,,,1,4,0,4
4899624526,35.8540214,128.4951521,3,,,,,0,0,0,7
4899624527,35.8549544,128.4951764,3,,,,,0,1,0,9
4899624528,35.8549605,128.4948173,3,,,,,0,1,0,9
4899624529,35.8540295,128.4947931,3,,,,,0,0,0,8
4899624530,35.8540374,128.4944444,3,,,,,1,1,0,9
4899624531,35.8549665,128.4944686,3,,,,,0,2,0,7
4899624532,35.8549789,128.4937415,3,,,,,0,5,0,3
4899624533,35.8540531,128.4937174,3,,,,,0,2,0,13
4899624534,35.8540601,128.4933712,3,,,,,0,1,0,11
4899624535,35.8549848,128.4933952,3,,,,,0,3,0,5
4899624536,35.8549907,128.4930523,3,,,,,0,1,0,5
4899624537,35.8540671,128.4930283,3,,,,,0,1,0,9
4899624539,35.8549724,128.4941199,4,,,,,0,5,0,4
4899624540,35.8540111,128.4956049,3,,,,,0,0,0,6
4899624541,35.8540454,128.4940935,4,,,,,1,1,0,12
4899624542,35.8540744,128.4926712,3,,,,,0,1,0,7
4909179402,35.8185571,128.536179,3,,,,,0,0,0,7
4915764919,35.8516923,128.4891894,3,,,,,0,0,0,7
4915765629,35.8513058,128.4930171,3,,,,,0,0,0,3
4915765635,35.8466291,128.4918929,3,,,,,0,0,0,5
4915765636,35.846679,128.4943328,3,,,,,0,0,0,3
4915771630,35.8507209,128.4918775,3,,,,,0,0,0,5
4929879196,35.8148258,128.5222323,3,,,,,1,0,0,4
4929882259,35.8120451,128.5208053,3,,,,,0,2,0,11
4929970990,35.8156833,128.5196298,3,,,,,0,1,0,5
4929970991,35.8168232,128.5179769,4,,,,,0,5,0,10
4929970996,35.8183521,128.5219846,3,,,,,0,0,0,5
4929970997,35.8164307,128.5208023,3,,,,,0,1,0,4
4929970998,35.8150175,128.5206725,3,,,,,2,0,0,5
4929989236,35.8050004,128.5392465,3,,,,,1,0,0,5
4929989251,35.8069863,128.5432132,3,,,,,1,3,0,6
4938603525,35.8126772,128.5208253,4,,,,,1,1,0,9
4939308936,35.8120967,128.5176585,3,,,,,1,0,0,8
4939308946,35.8110467,128.5165447,3,,,,,0,0,0,6
4939308952,35.8138604,128.5226303,4,,,,,0,0,0,6
4939394441,35.8091679,128.5205378,4,,,,,0,0,0,3
4939394442,35.8078712,128.5202545,3,,,,,0,2,0,8
4941402486,35.8112787,128.5225642,3,,,,,0,4,0,7
4941402487,35.8117099,128.5227936,3,,,,,0,4,0,5
4941402488,35.811521,128.52332,1,,,,,0,2,0,5
4945361322,35.8134556,128.5204734,3,,,,,0,0,0,10
4945361323,35.8138976,128.5192619,1,,,,,0,0,0,3
4945361373,35.8078421,128.5210667,4,,,,,0,0,0,9
4945361378,35.807672,128.5240558,3,,,,,0,0,0,7
4945361383,35.8079375,128.523836,3,,,,,0,0,0,8
4959629471,35.8394959,128.5430355,3,,,,,0,0,0,5
4959629472,35.8373277,128.5429878,3,,,,,1,0,0,6
4984139053,35.8045708,128.5203913,3,,,,,0,0,0,12
4984139054,35.804362,128.5203489,3,,,,,0,0,0,10
4984139060,35.8045337,128.5207889,3,,,,,0,0,0,9
4984139082,35.8075907,128.5205808,4,,,,,0,4,0,8
4984139084,35.8063499,128.5208031,3,,,,,0,4,0,7
4984139087,35.8076114,128.5200429,3,,,,,0,1,0,8
4984139090,35.807374,128.5205543,4,,,,,0,4,0,7
4985139852,35.8135278,128.5215251,3,,,,,0,0,0,9
4985139855,35.8133817,128.5207133,3,,,,,0,0,0,7
4985139900,35.8113883,128.5182938,3,,,,,0,1,0,0
4985931190,35.811251,128.5147445,3,,,,,0,0,0,9
4985931196,35.8103683,128.5146265,3,,,,,0,0,0,5
4985957794,35.8110321,128.5161873,3,,,,,0,0,0,7
4985957803,35.810575,128.5151253,3,,,,,0,0,0,7
4989196563,35.8047681,128.520443,3,,,,,0,0,0,14
4989196564,35.8047862,128.5182406,3,,,,,0,0,0,8
4989196568,35.8047766,128.5197504,3,,,,,0,0,0,7
4989336972,35.8175741,128.5336747,3,,,,,0,0,0,7
4989336973,35.8178279,128.5342743,3,,,,,0,0,0,7
4989336974,35.8179432,128.5346028,3,,,,,0,0,0,7
4989336975,35.8180512,128.5344656,3,,,,,0,1,0,7
4989336978,35.8183301,128.5354236,3,,,,,1,0,0,11
4989336979,35.8182431,128.5355535,3,,,,,1,0,0,11
4989336990,35.8200351,128.5416443,3,,,,,0,0,0,5
4989337001,35.8140163,128.5241124,4,,,,,0,0,0,8
4989337003,35.8137393,128.5226952,4,,,,,1,0,0,6
4989337004,35.8133382,128.5205208,3,,,,,0,0,0,9
4989337008,35.8129835,128.5189985,3,,,,,0,0,0,9
4989337009,35.8127663,128.5186938,3,,,,,0,0,0,8
4989337011,35.8118946,128.5176406,3,,,,,1,0,0,6
4989337015,35.8106503,128.5156601,4,,,,,0,0,0,8
4989337018,35.8096939,128.5132194,3,,,,,1,0,0,6
4989337019,35.8104832,128.5152057,3,,,,,0,0,0,6
4989338024,35.8113233,128.5149314,3,,,,,0,0,0,8
4989338028,35.8183445,128.5028279,4,,,,,0,0,0,8
4989338040,35.8154199,128.507251,4,,,,,0,0,0,14
4989338043,35.8078668,128.5204039,3,,,,,0,2,0,7
4989390750,35.808681,128.5268682,4,,,,,0,0,0,10
4989390758,35.808808,128.5264929,3,,,,,0,0,0,8
4989390761,35.8075333,128.5297779,3,,,,,1,0,0,6
4989390765,35.8067865,128.5356659,4,,,,,0,0,0,9
4989409473,35.8054315,128.5316367,3,,,,,1,1,0,5
4989547017,35.8082071,128.5192715,3,,,,,0,0,0,6
4991562312,35.8144994,128.5265124,3,,,,,0,0,1,6
4991562313,35.8145684,128.5267496,3,,,,,0,0,0,7
4991562314,35.8150163,128.527918,3,,,,,0,0,0,10
4991562316,35.8155269,128.5291961,3,,,,,1,2,0,9
4991562318,35.8162965,128.5308488,3,,,,,2,0,0,12
4991570927,35.8214609,128.5434483,3,,,,,0,0,0,8
4991870833,35.8143303,128.5205809,4,,,,,1,4,0,8
4991905618,35.8107334,128.5155102,4,,,,,0,0,0,7
4991905620,35.8107548,128.5158937,4,,,,,0,0,0,8
4993716287,35.8093503,128.5124505,3,,,,,0,0,0,5
4993716288,35.8090198,128.5117193,3,,,,,0,0,0,8
4993716289,35.8096156,128.5130282,3,,,,,1,0,0,6
4993716294,35.8085972,128.5108802,3,,,,,0,0,0,9
4994001651,35.8080919,128.5214266,4,,,,,0,2,0,9
4994001656,35.8081371,128.5247795,3,,,,,0,0,0,9
4994001668,35.8079041,128.524988,3,,,,,0,0,0,7
5012455325,35.8065627,128.5282429,3,,,,,0,0,0,9
5012455328,35.8041905,128.5284304,3,,,,,0,0,0,9
5012455349,35.7954041,128.5290929,3,,,,,0,0,0,8
5063405858,35.8169131,128.5050488,4,,,,,0,0,0,7
5063405871,35.8207633,128.4926073,3,,,,,0,0,0,7
5063405873,35.8247667,128.4924063,4,,,,,0,0,0,7
5063405874,35.8349615,128.49211,4,,,,,0,0,0,4
5063405876,35.8304068,128.4922443,4,,,,,0,0,0,7
5063405877,35.8275967,128.4923817,3,,,,,0,0,0,6
5065883873,35.797949,128.5478336,1,,,,,1,3,0,3
5065883884,35.7984798,128.5483351,1,,,,,1,4,0,7
5065883919,35.8070192,128.5460633,3,,,,,0,3,0,9
5065883920,35.8064482,128.5455188,3,,,,,0,1,0,5
5065886876,35.802487,128.5191205,3,,,,,0,0,0,11
5065886891,35.807657,128.5206352,4,,,,,0,4,0,9
5065886896,35.8039032,128.5203983,5,,,,,0,0,0,8
5065887347,35.8061233,128.5189865,3,,,,,0,0,0,4
5065887349,35.8069159,128.5195248,3,,,,,1,2,0,6
5065887350,35.8061674,128.5195232,3,,,,,0,1,0,3
5072837558,35.8081764,128.5203273,3,,,,,0,2,0,6
5072837559,35.8081831,128.5202927,3,,,,,0,2,0,6
5072850623,35.8088064,128.5271751,4,,,,,0,0,0,8
5072850631,35.8073175,128.5317796,4,,,,,0,0,0,10
5072850633,35.8069053,128.5356829,4,,,,,0,0,0,9
5072850637,35.8065185,128.5395761,4,,,,,0,0,0,9
5072850652,35.8084869,128.5429183,3,,,,,0,0,0,11
5149942679,35.8237041,128.5177117,4,,,,,0,0,0,0
5177522389,35.8592929,128.5620895,3,,,,,1,0,0,7
5177522391,35.8597365,128.5635739,3,,,,,0,0,0,8
5177522395,35.8611775,128.5688293,3,,,,,0,0,0,7
5305120164,35.8399268,128.5272122,3,,,,,0,3,0,9
5305120172,35.8273848,128.5189229,3,,,,,0,0,0,0
5305131111,35.8083602,128.5480696,3,,,,,0,0,0,10
5305131112,35.8083075,128.5516664,3,,,,,0,0,0,12
5305131462,35.8084456,128.5574357,4,,,,,0,0,0,10
5305131463,35.8081318,128.5574898,3,,,,,0,0,0,6
5305131464,35.809031,128.5569446,3,,,,,0,0,0,8
5305131478,35.8126929,128.5498313,3,,,,,0,0,0,6
5305131486,35.8126434,128.5500069,3,,,,,0,0,0,6
5305131487,35.8152066,128.5493058,3,,,,,0,0,0,9
5305131490,35.8150971,128.5496309,3,,,,,0,0,0,10
5305131497,35.8150318,128.549632,3,,,,,0,0,0,10
5305240220,35.8276106,128.559862,4,,,,,0,0,0,8
5305241423,35.8239704,128.5543256,3,,,,,0,0,0,6
5305241426,35.8254472,128.5556182,3,,,,,0,1,0,7
5305241430,35.826721,128.5581017,3,,,,,0,0,0,9
5305241439,35.8253506,128.5555166,4,,,,,0,1,0,6
5327182056,35.8255442,128.5491868,3,,,,,1,3,0,2
5327182057,35.8251509,128.5499251,4,,,,,0,4,0,10
5327182058,35.8252768,128.5489648,3,,,,,0,3,0,3
5327182059,35.8248759,128.5497038,4,,,,,0,4,0,9
5327182060,35.8244608,128.5504559,3,,,,,0,1,0,7
5327182061,35.824733,128.5506896,4,,,,,0,1,0,9
5327182062,35.8244325,128.5512011,3,,,,,0,0,0,8
5327182063,35.8250071,128.5487409,3,,,,,0,3,0,2
5327182064,35.8246033,128.5494844,4,,,,,1,3,0,7
5327182065,35.8241975,128.5502299,3,,,,,0,0,0,10
5327182066,35.8234752,128.5485189,3,,,,,0,3,0,12
5327182067,35.8230741,128.5492658,3,,,,,0,0,0,6
5327182068,35.8231921,128.5482693,3,,,,,0,4,0,8
5327182069,35.8227869,128.5490192,3,,,,,0,1,0,6
5327182070,35.8263168,128.5485205,3,,,,,1,0,0,6
5327182071,35.8274006,128.549443,3,,,,,0,2,0,6
5327182072,35.8265975,128.5487595,3,,,,,1,3,0,9
5327182073,35.8261071,128.5496546,4,,,,,1,3,0,10
5327182074,35.8257089,128.5503832,4,,,,,0,1,0,9
5327182075,35.8252887,128.5511193,4,,,,,1,1,0,9
5327182076,35.824989,128.5516636,3,,,,,0,1,0,9
5327182077,35.8268726,128.5489936,3,,,,,0,3,0,8
5327182078,35.8263774,128.5498794,4,,,,,0,0,0,13
5327182079,35.8259671,128.5506125,4,,,,,0,2,0,11
5327182080,35.8255608,128.5513438,4,,,,,1,0,0,9
5327182081,35.8252578,128.5518926,3,,,,,0,1,0,8
5327182082,35.8271233,128.5492069,3,,,,,0,3,0,8
5327182083,35.8266408,128.5500986,4,,,,,0,0,0,11
5327182084,35.8262335,128.550842,4,,,,,0,3,0,10
5327182085,35.8258194,128.5515786,4,,,,,1,2,0,8
5327182086,35.8254957,128.5520953,3,,,,,0,0,0,7
5327182087,35.8267097,128.5506989,3,,,,,0,2,0,6
5327182088,35.8298133,128.553336,3,,,,,0,1,0,10
5327182089,35.8283342,128.5521061,3,,,,,0,0,0,8
5327182090,35.8277171,128.5532086,3,,,,,0,4,0,9
5327182091,35.8277144,128.5523564,3,,,,,0,1,0,9
5327182092,35.8280367,128.5526377,4,,,,,0,1,0,5
5327182093,35.8285125,128.553047,3,,,,,1,2,0,6
5327182094,35.8279102,128.5533518,3,,,,,0,3,0,5
5327182095,35.8273045,128.5543881,3,,,,,0,0,0,6
5327182096,35.8275598,128.5539513,3,,,,,0,0,0,7
5327182097,35.827844,128.5541811,3,,,,,0,0,0,13
5327182098,35.8278918,128.5540917,3,,,,,0,1,0,11
5327182099,35.8289163,128.5549729,3,,,,,0,0,0,8
5327182100,35.8293371,128.5552934,3,,,,,0,0,0,9
5327182101,35.8301068,128.5559592,3,,,,,0,0,0,9
5327182102,35.8304814,128.555482,4,,,,,1,4,0,8
5327182103,35.8325268,128.5530646,3,,,,,1,0,0,4
5327182104,35.8275406,128.5514227,3,,,,,0,2,0,5
5327182105,35.8276003,128.5514741,3,,,,,0,5,0,7
5327182106,35.827897,128.5509125,3,,,,,0,4,0,9
5327182107,35.8308542,128.552594,3,,,,,0,1,0,8
5327182108,35.831651,128.5541038,4,,,,,0,2,0,8
5327182109,35.8302511,128.5536822,3,,,,,0,0,0,11
5327182110,35.8312716,128.5545508,3,,,,,0,0,0,7
5327182111,35.8299337,128.5542331,3,,,,,0,1,0,7
5327182112,35.8308815,128.5550105,4,,,,,0,0,0,8
5327182113,35.8315455,128.5557725,3,,,,,0,6,0,5
5327182114,35.8290062,128.5574517,3,,,,,0,2,0,6
5327182115,35.8284547,128.5569716,3,,,,,0,1,0,5
5327182116,35.8287561,128.5563877,3,,,,,0,0,0,6
5327182117,35.8293831,128.5569334,3,,,,,0,2,0,6
5327182118,35.8285479,128.5583899,4,,,,,0,0,0,3
5327182119,35.8280103,128.5592214,3,,,,,0,4,0,7
5327182120,35.8269289,128.5581609,3,,,,,0,0,0,10
5327182121,35.8262337,128.5565823,3,,,,,0,0,0,9
5327182122,35.8252486,128.5533746,3,,,,,0,0,0,5
5327182123,35.8260749,128.5540961,3,,,,,0,0,0,6
5327182124,35.8264001,128.5512587,3,,,,,1,3,0,10
5327182125,35.827253,128.5519619,3,,,,,0,0,0,7
5327182126,35.8294003,128.5529991,3,,,,,0,0,0,8
5327182127,35.8287727,128.5540753,3,,,,,0,0,0,5
5327182128,35.8296642,128.5535942,3,,,,,0,1,0,8
5327182129,35.8300904,128.5539613,3,,,,,0,1,0,7
5327182130,35.8320286,128.5536589,3,,,,,0,3,0,4
5327182131,35.8330472,128.5549263,3,,,,,0,0,0,9
5327182132,35.8329483,128.5550054,3,,,,,0,0,0,7
5327182178,35.8264895,128.5447429,3,,,,,0,1,0,6
5327182179,35.8275356,128.5447676,3,,,,,0,1,0,9
5327182180,35.8272902,128.5551766,3,,,,,0,0,0,8
5327182181,35.8283494,128.556065,3,,,,,0,0,0,8
5327182182,35.8271131,128.557348,3,,,,,0,0,0,7
5327182208,35.8184932,128.5390011,3,,,,,1,0,0,3
5327182209,35.818099,128.5394089,4,,,,,1,1,0,5
5327182210,35.8177338,128.5397617,3,,,,,0,0,0,6
5327182341,35.7987885,128.5294499,4,,,,,0,0,0,10
5327182350,35.8051091,128.5282156,3,,,,,0,0,0,6
5327182357,35.800161,128.5328802,4,,,,,0,1,0,12
5327182358,35.802616,128.530169,3,,,,,2,0,0,16
5327182362,35.8007232,128.5334761,3,,,,,0,1,0,10
5327182363,35.8021991,128.5320617,3,,,,,0,4,0,7
5327182366,35.8020179,128.5317732,4,,,,,0,4,0,11
5327182368,35.8029585,128.5303982,4,,,,,1,0,0,11
5327182372,35.8010403,128.5331497,3,,,,,0,1,0,7
5327182375,35.8051694,128.528667,4,,,,,0,0,0,7
5327182377,35.8061764,128.528232,3,,,,,0,0,0,6
5327182378,35.8053338,128.5295889,3,,,,,0,0,0,5
5327182382,35.8055065,128.5300576,3,,,,,0,1,0,6
5327182383,35.8028697,128.5281922,3,,,,,0,0,0,5
5327182386,35.8035837,128.528725,4,,,,,0,0,1,14
5327182387,35.8037537,128.5291549,4,,,,,0,1,0,10
5327182391,35.8052083,128.5290902,4,,,,,0,0,0,7
5327182395,35.8277055,128.5577351,3,,,,,0,1,0,5
5327182396,35.8281787,128.5568711,1,,,,,0,2,0,9
